Session_Frequency,Total_Duration,Total_Traffic
1,103397364.0,689309402.0
2,509306219.0,982927468.0
1,136943442.0,232355820.0
1,125806858.0,320699156.0
3,358356062.0,1202048389.0
1,25368644.0,651822559.0
1,182614135.0,917596391.0
2,62716537.0,782712768.0
1,120195125.0,439009845.0
1,17494347.0,359636747.0
4,408448547.0,1636034343.0
1,30448652.0,351363638.0
1,86483518.0,713979493.0
1,148954675.0,416546442.0
1,138115375.0,728547689.0
2,175045139.0,761038705.0
1,101426951.0,645460936.0
1,73123146.0,396736381.0
1,86486381.0,922614112.0
1,159828486.0,297190486.0
2,48404672.0,1255333802.0
1,92498423.0,493099155.0
1,86494020.0,193725436.0
2,130445437.0,769298810.0
3,159066767.0,831053474.0
1,106301417.0,870922728.0
6,1051651187.0,3430008964.0
1,90943617.0,605996086.0
1,173680706.0,118511542.0
1,29498095.0,158338405.0
1,66700646.0,240634300.0
1,84636223.0,69162768.0
1,124115992.0,220525603.0
2,260795450.0,778717146.0
1,86486369.0,856318327.0
1,8613570.0,703906318.0
1,107751953.0,694795865.0
1,12034775.0,282873910.0
1,86388981.0,730415770.0
1,86486366.0,853851184.0
2,266459937.0,321140119.0
1,259373562.0,664396395.0
1,141210567.0,593086210.0
1,142556908.0,594706936.0
1,99218259.0,85507423.0
1,195790122.0,796159518.0
2,285532183.0,1735168923.0
1,96054950.0,575678214.0
1,86486366.0,746833169.0
1,41430662.0,364585053.0
1,140570219.0,476517632.0
2,111254255.0,714966144.0
1,26207546.0,440705832.0
3,253412166.0,688644713.0
2,62696948.0,1253934415.0
1,64367373.0,223528035.0
1,77898333.0,248532713.0
1,144757995.0,137336312.0
2,211771078.0,687763721.0
1,86486367.0,72514580.0
1,308349564.0,574412712.0
1,35065675.0,611027472.0
1,29433655.0,101551899.0
1,97936382.0,459676281.0
1,80030773.0,907078412.0
1,103660680.0,775193827.0
1,109309749.0,188908421.0
1,161878563.0,801932323.0
2,303317608.0,1473491458.0
1,114851946.0,637550571.0
1,14390943.0,451384674.0
2,257580521.0,937523716.0
1,86486396.0,453849245.0
2,62022630.0,958394129.0
1,78674565.0,344938694.0
1,55616480.0,517110836.0
1,112479676.0,142877567.0
1,146246373.0,612705650.0
1,56065051.0,890375868.0
1,183234267.0,634477833.0
1,140227907.0,777004831.0
1,283104060.0,752217357.0
2,330974176.0,713368458.0
1,89141825.0,606834593.0
2,270073790.0,1412562937.0
1,86609955.0,794107773.0
1,270307096.0,243913965.0
1,106795385.0,522255065.0
2,189659435.0,1085181420.0
2,61295936.0,1450043508.0
1,86486388.0,408402722.0
2,179518555.0,1316551898.0
1,105482693.0,397211382.0
1,182191698.0,661984538.0
1,23695261.0,495523260.0
1,102531084.0,847084365.0
1,35771218.0,861717202.0
1,318931885.0,124936514.0
1,121958413.0,222119217.0
1,82085123.0,130017372.0
1,179554600.0,879442441.0
1,87120320.0,840909179.0
1,86487497.0,378014932.0
2,37812445.0,343931971.0
1,87900704.0,49123477.0
1,60195835.0,777097523.0
2,70037388.0,1499067311.0
2,266410929.0,1537120005.0
1,15028814.0,564933836.0
1,104171419.0,821808656.0
2,55154809.0,1641523606.0
1,86479591.0,162914769.0
1,36798665.0,389455245.0
1,59468399.0,347237422.0
1,25725764.0,476999737.0
1,240706589.0,432602893.0
1,64707861.0,440035692.0
1,33982183.0,823805714.0
2,206839394.0,1063410865.0
1,133461066.0,389005374.0
2,95254913.0,1084528652.0
1,82717314.0,304202475.0
2,223741582.0,1382626474.0
2,77568292.0,882395391.0
1,86486413.0,911345461.0
2,180897855.0,458389246.0
1,116952614.0,470301634.0
1,85885769.0,94356069.0
1,99921173.0,925845853.0
1,134815834.0,659584685.0
2,78011839.0,772694156.0
1,112917639.0,203869480.0
1,26719850.0,626367736.0
1,114215328.0,899017948.0
1,12920936.0,542276558.0
1,15097020.0,452121060.0
1,181236921.0,657786781.0
2,260021400.0,1443960382.0
2,182573778.0,1072222462.0
1,44638523.0,201579127.0
1,84242046.0,181872762.0
1,109999595.0,489276866.0
1,30603262.0,540987210.0
1,84213625.0,159527467.0
1,86475112.0,586633613.0
1,182626770.0,713743543.0
1,20876361.0,130038558.0
2,454888254.0,407537656.0
1,38267566.0,587031097.0
1,63656465.0,270024354.0
1,102514176.0,607987838.0
1,131236270.0,671132565.0
1,84806812.0,673935017.0
2,169485214.0,629418968.0
1,228672644.0,163115915.0
2,129283208.0,1224845739.0
1,168644619.0,104351089.0
3,500158646.0,924002098.0
1,67107343.0,570322597.0
2,350338460.0,1273393412.0
2,172972824.0,894603477.0
1,135550176.0,495953702.0
3,180768837.0,1566685007.0
1,153705410.0,610911761.0
3,424377193.0,1826552167.0
2,411461204.0,990988186.0
1,105686832.0,884438845.0
2,153231212.0,811347147.0
1,38804884.0,862365144.0
1,92523613.0,309314266.0
1,173305450.0,495533470.0
1,90235084.0,678254854.0
1,86463218.0,914934024.0
1,169971775.0,513227916.0
1,19723489.0,275223702.0
1,15169408.0,156200164.0
1,265783922.0,936041753.0
1,86486378.0,385380975.0
1,75242674.0,595964899.0
2,185078910.0,1475051861.0
2,29316666.0,329953544.0
1,104205350.0,718877481.0
1,148119611.0,447338409.0
1,132761801.0,342731811.0
1,109695254.0,739745075.0
1,100754821.0,690866333.0
1,48082538.0,348859884.0
1,167795086.0,831818878.0
1,86352637.0,476665475.0
1,89358529.0,280746008.0
1,23811647.0,749370953.0
1,56393156.0,138323446.0
1,92341705.0,842062239.0
1,42526437.0,367710236.0
1,35876824.0,700819024.0
1,111078313.0,610615933.0
1,50242924.0,184911000.0
1,81756252.0,264949565.0
1,147131803.0,634441000.0
1,68659093.0,176219039.0
1,47257654.0,658790866.0
1,95512493.0,905826411.0
1,86486424.0,80649019.0
1,201638244.0,874946389.0
2,249195877.0,598836998.0
3,393847397.0,1538168808.0
1,29648757.0,273990406.0
4,944625578.0,1699722183.0
1,170437558.0,548757880.0
2,199229080.0,1395421145.0
1,11668904.0,343314213.0
3,277018581.0,1282631862.0
2,235551553.0,706209119.0
1,380097796.0,387745309.0
2,297720313.0,1705734862.0
1,124890656.0,790797777.0
1,145775950.0,195012452.0
2,233865067.0,1343027228.0
1,10506009.0,592023371.0
1,31672712.0,837436136.0
1,86244815.0,874048732.0
1,11900512.0,319853884.0
1,68656193.0,349738828.0
1,83201839.0,348901371.0
1,145266708.0,447337131.0
1,35548565.0,796047872.0
1,152122676.0,757237317.0
1,95113344.0,391966524.0
1,58981218.0,572316096.0
2,213203812.0,968241818.0
1,127494834.0,753430101.0
1,45171139.0,272343206.0
1,32467662.0,701690381.0
1,42203136.0,432586615.0
1,12459579.0,919297232.0
1,41306778.0,405542716.0
1,31970073.0,836725075.0
1,52244678.0,548515446.0
1,114164218.0,653235256.0
1,163809759.0,686651928.0
2,193288189.0,1506875370.0
1,29812057.0,910519358.0
1,19307291.0,606625818.0
1,147026506.0,203103982.0
1,126694999.0,499941414.0
1,86486412.0,89910675.0
2,189877876.0,941974644.0
2,345329320.0,592259106.0
2,64648141.0,1258515250.0
1,146321805.0,481080842.0
1,66427745.0,324821350.0
1,106736842.0,756455695.0
2,132205539.0,453464129.0
1,111834154.0,721994786.0
2,160332377.0,877644513.0
1,13643378.0,839567648.0
1,86486320.0,770952070.0
2,46406340.0,1142365035.0
1,14163978.0,639291515.0
2,61019903.0,608945940.0
1,56163495.0,134317150.0
1,176788302.0,224604273.0
1,53045065.0,589978916.0
1,23559629.0,863509529.0
1,169671945.0,155623722.0
1,98022523.0,885613927.0
1,17929854.0,852902881.0
1,180213027.0,568094420.0
1,19432394.0,350810693.0
1,163799441.0,40908866.0
2,30348074.0,935402428.0
1,97886146.0,497256622.0
1,107991728.0,828685824.0
1,99387809.0,295327764.0
1,100921470.0,422796850.0
2,186615704.0,1302093014.0
1,166461686.0,244805540.0
1,86494443.0,817724771.0
1,93031231.0,668530846.0
1,86106465.0,212377169.0
1,148750435.0,462654256.0
1,218821769.0,776008961.0
1,97476296.0,722559069.0
1,16670033.0,198542128.0
2,62989733.0,1159183912.0
2,223630537.0,593276255.0
5,461244827.0,1945749747.0
1,32749045.0,903363381.0
2,30063483.0,676127143.0
1,129727472.0,388747800.0
1,25286458.0,576927178.0
1,181250631.0,682553519.0
1,25481210.0,491044804.0
1,27066416.0,761766466.0
1,156162314.0,387010502.0
1,309803647.0,146708403.0
12,5213203401.0,5487855293.0
2,256518692.0,1133705859.0
1,206498901.0,732261282.0
1,44944962.0,857105982.0
1,105550397.0,312544174.0
1,95793282.0,876201965.0
1,124577246.0,183779304.0
1,265030448.0,260887747.0
1,87346304.0,387343951.0
2,342496121.0,1318394322.0
1,72957266.0,215107806.0
1,217126780.0,244894862.0
1,113268798.0,475164210.0
1,86345622.0,738947090.0
2,168695398.0,1481818285.0
1,22453106.0,666482244.0
1,40241120.0,474508612.0
2,183663868.0,1662378526.0
1,91593838.0,910624183.0
2,247012536.0,1062574425.0
2,180894152.0,870199715.0
1,85668305.0,276760890.0
1,76451511.0,651308687.0
1,168160074.0,811171686.0
2,126566710.0,1347305185.0
1,231488882.0,204295500.0
2,66118192.0,1043042341.0
2,176613022.0,385742676.0
1,190459220.0,756375524.0
2,219187923.0,1345125074.0
1,174184022.0,565840757.0
2,113038574.0,990748865.0
1,87673120.0,659422015.0
2,163980909.0,734985796.0
4,218536296.0,1834748496.0
2,212875097.0,983880557.0
1,26368791.0,830903422.0
1,130009033.0,279088980.0
1,80633446.0,925441936.0
1,103323653.0,368909759.0
2,108628444.0,1090700785.0
1,95819798.0,331507910.0
1,64001833.0,331169821.0
2,185113048.0,879399223.0
3,355089339.0,1112086662.0
1,88123279.0,300024550.0
1,86486283.0,316426111.0
1,86831683.0,136971167.0
1,16274051.0,640406080.0
1,108828616.0,318002800.0
1,215617338.0,637731228.0
1,154415703.0,88156285.0
1,93670661.0,233446584.0
2,26555079.0,282761857.0
1,86486418.0,763172574.0
1,60041321.0,189564413.0
1,57979168.0,661753638.0
2,399085035.0,795092597.0
1,33305337.0,506120909.0
1,255761377.0,404367837.0
1,111660034.0,165231506.0
2,368390820.0,818206110.0
1,86486260.0,741406954.0
1,42123765.0,899764292.0
2,239307003.0,684254049.0
1,142582043.0,434754202.0
1,144196875.0,759362993.0
2,204923311.0,1114664190.0
1,192563974.0,578566765.0
1,27882208.0,163348840.0
1,47303618.0,233038518.0
2,70610076.0,1562351083.0
1,29334533.0,550620743.0
1,180611312.0,679576105.0
1,42008147.0,184562999.0
3,68320697.0,1561727594.0
1,89937196.0,629078536.0
1,118906715.0,445317775.0
1,14044054.0,451264214.0
1,98237411.0,320806140.0
2,104722211.0,419997201.0
1,31878046.0,673165971.0
1,37158682.0,482214456.0
1,132767704.0,611037997.0
1,15029381.0,633599201.0
1,93739562.0,510804197.0
2,392341115.0,1492645923.0
1,163895816.0,575049885.0
1,168973030.0,409890161.0
1,86486395.0,534835218.0
2,114394939.0,316581312.0
1,17841812.0,787699452.0
1,287792877.0,167002141.0
1,188417016.0,589949793.0
1,123428190.0,473297150.0
1,30108405.0,711737612.0
1,173221138.0,659803222.0
1,87775334.0,647240351.0
1,85688334.0,360364142.0
2,254991108.0,1417724388.0
2,51071505.0,1146987512.0
1,24948254.0,617538280.0
1,130025108.0,179343693.0
1,18229889.0,261956708.0
1,110491259.0,186517138.0
1,130883627.0,525958209.0
1,166213248.0,551255360.0
1,104145992.0,575565110.0
2,36268154.0,852471050.0
1,196330556.0,648875841.0
2,240521825.0,1362687615.0
1,86486340.0,261544637.0
2,268596639.0,1244634213.0
1,86486365.0,700543441.0
1,73840496.0,649625750.0
1,17683313.0,497149430.0
1,180344609.0,828526537.0
1,149625482.0,778562544.0
1,7334961.0,137259050.0
1,143903835.0,675888379.0
2,116924684.0,961895564.0
1,97706327.0,412344754.0
2,56922787.0,1134552067.0
3,548943656.0,1913321429.0
1,160553408.0,356384089.0
4,865983312.0,2504425634.0
1,111777180.0,186658821.0
3,481398095.0,1553352583.0
4,281437656.0,1968345651.0
1,95112820.0,337350046.0
1,86486248.0,588341318.0
2,51364696.0,1299347502.0
1,167852682.0,518422592.0
1,99878104.0,622131252.0
1,177189451.0,831951574.0
1,148035974.0,680070300.0
2,213029604.0,865083724.0
2,106222004.0,1120495626.0
1,100529108.0,492115020.0
2,78373980.0,1014813522.0
1,91511426.0,311252952.0
1,86486320.0,859257529.0
1,96225421.0,745316407.0
1,158530194.0,395991385.0
1,143426054.0,882516337.0
1,67379297.0,707572798.0
1,180522634.0,723524858.0
2,420616141.0,1111197712.0
1,103100765.0,826022300.0
2,213231382.0,886114758.0
1,126281119.0,470990173.0
1,94295540.0,657139595.0
1,196803032.0,598140275.0
1,30642391.0,169665125.0
1,8794413.0,597575356.0
1,46391283.0,138342078.0
1,123176298.0,505606910.0
1,96552666.0,312240701.0
1,101252670.0,547703328.0
1,269055147.0,352382096.0
1,33243685.0,567395753.0
1,155183223.0,566519212.0
1,14611546.0,577852793.0
1,136934760.0,886318236.0
1,86486346.0,533911420.0
1,19535183.0,620093216.0
1,11529860.0,532324959.0
1,101641210.0,292679956.0
2,425917480.0,1232083628.0
1,299501118.0,130263979.0
1,166949718.0,874886402.0
2,33962353.0,882520639.0
2,187533099.0,474838256.0
1,92021634.0,160402849.0
2,182227266.0,1542446924.0
1,183701670.0,732771747.0
1,38723842.0,590235032.0
1,97561633.0,81195343.0
1,86486330.0,349768733.0
2,67371359.0,625280174.0
2,100265932.0,217065035.0
1,102563377.0,343836020.0
1,27931385.0,233267701.0
1,200787150.0,383507752.0
1,33957572.0,619918233.0
1,92572460.0,212021590.0
1,299816529.0,457212403.0
1,12438553.0,759613846.0
1,140668735.0,882822418.0
1,154640272.0,330612496.0
1,131609693.0,832243272.0
1,92207720.0,651046533.0
1,9589690.0,332673188.0
1,44601029.0,607758632.0
1,30606794.0,486723272.0
1,142200478.0,205563225.0
3,169576081.0,652367788.0
1,30834643.0,199644757.0
1,159729166.0,701488229.0
2,82793368.0,1027122189.0
1,161853271.0,743809576.0
1,148090960.0,903045619.0
1,195822764.0,561159833.0
1,124715326.0,221167271.0
2,240876162.0,772039617.0
1,33577737.0,498242448.0
1,135810659.0,86204752.0
1,141446678.0,423876054.0
3,243123994.0,2007376686.0
1,34394450.0,174362784.0
1,149304181.0,742443227.0
3,316533545.0,1641613985.0
1,106434065.0,219058517.0
1,125376269.0,634888431.0
1,26552579.0,831297428.0
3,356966118.0,1484579971.0
2,55759427.0,1064962731.0
2,39638869.0,670198640.0
1,28516804.0,270553840.0
1,219379713.0,305206012.0
1,95467017.0,874072282.0
1,33191011.0,783505189.0
2,223162329.0,1546892068.0
2,62512903.0,932058149.0
1,11868854.0,901410983.0
1,173092038.0,467248558.0
1,9948228.0,586972214.0
2,234611905.0,1185389897.0
1,78643030.0,695645045.0
1,11192333.0,56536117.0
1,86486367.0,631030984.0
1,106013761.0,304310945.0
1,117924993.0,539241680.0
1,35742353.0,241409183.0
1,84724402.0,400367825.0
1,134455604.0,625716927.0
2,250215750.0,526841317.0
1,170402289.0,117189577.0
1,106707060.0,648277587.0
1,120096980.0,349217046.0
1,13705687.0,190853053.0
1,86477742.0,900973459.0
2,247394205.0,1040215970.0
1,116682327.0,444913367.0
1,86486390.0,100008599.0
1,97966618.0,83445286.0
2,269385595.0,1128515967.0
1,17416954.0,311181638.0
2,175043013.0,1110833100.0
3,355611543.0,1177215791.0
2,598709292.0,1512948758.0
1,129729469.0,653097757.0
1,85885805.0,835622753.0
1,12453405.0,158831706.0
1,36476446.0,805400409.0
1,106277216.0,482946026.0
1,253713637.0,254003617.0
1,45776601.0,738432657.0
1,101674952.0,237953169.0
1,143417792.0,352275747.0
1,110117521.0,284808112.0
1,146355749.0,704286813.0
2,339119835.0,782540766.0
1,143161378.0,900215540.0
1,23815235.0,633897379.0
1,50509550.0,895573812.0
1,18910724.0,342965072.0
1,26169340.0,176138497.0
1,165868590.0,119811962.0
2,38651293.0,711405371.0
5,436034807.0,2740318576.0
1,141281517.0,832884565.0
1,167450423.0,705754599.0
1,186013687.0,902703677.0
1,107882309.0,586465033.0
4,420243232.0,1241267383.0
1,111124328.0,263421161.0
1,103472674.0,215420556.0
1,285236973.0,809033629.0
1,65215578.0,253340519.0
1,62760978.0,346219311.0
1,12894656.0,723874624.0
1,172231647.0,749224265.0
1,76550486.0,835245930.0
1,15284094.0,702002923.0
1,116383035.0,633034603.0
1,72357855.0,479272523.0
1,172741503.0,164933490.0
2,174442174.0,553060910.0
1,44560237.0,158068009.0
1,86480051.0,648440907.0
1,132197242.0,145166795.0
1,40388745.0,197876486.0
1,13242409.0,654038194.0
2,39590982.0,417670620.0
1,86486227.0,357816066.0
1,102544379.0,347090793.0
5,696724630.0,2533046936.0
1,97351384.0,365800872.0
1,169031263.0,774598670.0
2,43703996.0,1106894769.0
1,100069527.0,459402308.0
2,121979995.0,1193343458.0
1,229299390.0,599000630.0
1,12099156.0,514632672.0
2,109387853.0,938814791.0
1,249803595.0,425938679.0
1,21344227.0,646832056.0
1,48264707.0,587591635.0
3,402615329.0,955568262.0
1,40712700.0,171024102.0
1,138053310.0,515167644.0
1,51208646.0,464660679.0
2,56727200.0,841326281.0
2,101427664.0,547804101.0
2,173338288.0,345785105.0
1,22822717.0,500618391.0
1,116105643.0,384261637.0
2,173018079.0,1130721114.0
1,26440485.0,82451751.0
1,28217089.0,560046954.0
1,32034537.0,346533992.0
1,34411372.0,464467371.0
2,281757906.0,1119315638.0
1,28115658.0,909652598.0
2,93509880.0,979090022.0
1,105673162.0,807882814.0
1,39081079.0,882737628.0
1,106605772.0,460663591.0
2,268208707.0,1094404424.0
1,71036793.0,544899939.0
1,99281561.0,472610796.0
1,85284048.0,621876989.0
1,87057535.0,454760718.0
6,1562816861.0,2371671338.0
1,88485759.0,520341777.0
1,83471155.0,694407031.0
1,27568742.0,668924933.0
1,86486335.0,557969217.0
2,25508826.0,1605509722.0
1,158436653.0,79563297.0
2,236231099.0,695853679.0
1,102418693.0,541159062.0
1,31481294.0,884939555.0
1,86398939.0,281673775.0
1,111959424.0,624778084.0
1,87992487.0,634029009.0
1,105492460.0,446231819.0
1,86486344.0,900459364.0
2,121684615.0,972143718.0
1,49664572.0,640479439.0
1,144513247.0,136366952.0
1,146104882.0,204679078.0
1,86486455.0,699735420.0
2,320103050.0,1144858790.0
1,206598091.0,609140739.0
2,78046439.0,1094115316.0
1,86485968.0,193846177.0
1,56825449.0,562183453.0
1,24878688.0,397873282.0
2,123602641.0,1343121306.0
1,120387333.0,618668383.0
9,2274289537.0,4452390832.0
1,23150792.0,711505020.0
1,89676670.0,456116828.0
1,86486324.0,169446492.0
1,73245599.0,850445887.0
1,89697105.0,549628960.0
1,34282151.0,581026670.0
9,1323576628.0,4731467405.0
1,162803954.0,500495133.0
1,27524596.0,697263339.0
2,44595853.0,496348272.0
1,53483342.0,497087211.0
1,87552985.0,341149163.0
1,150585721.0,119038710.0
1,119185814.0,792987251.0
1,164116940.0,244049697.0
2,311026044.0,1624965414.0
1,40640849.0,131980753.0
1,93127650.0,598717384.0
1,85254127.0,808702480.0
1,131310993.0,742582307.0
2,197671663.0,805334144.0
1,17957834.0,180576611.0
2,230434150.0,977615808.0
2,182516534.0,1407308600.0
1,144220835.0,309356888.0
1,63638229.0,251791166.0
2,80796424.0,721035361.0
3,141625548.0,950689635.0
1,86486395.0,576861022.0
2,90833699.0,1279902376.0
1,33168855.0,147529777.0
1,161482519.0,770522352.0
2,49117467.0,972937451.0
1,86486434.0,139164932.0
1,36603312.0,81655777.0
1,87220254.0,235920632.0
1,33271397.0,254613114.0
1,87125427.0,541663971.0
1,172025078.0,191470903.0
1,89004291.0,761237465.0
2,33412304.0,973330039.0
1,257987723.0,72572661.0
1,149148425.0,695139779.0
1,32688622.0,208304956.0
2,172322877.0,1479377728.0
1,149878721.0,243873733.0
1,81765606.0,720652001.0
1,104512987.0,484755955.0
3,521358200.0,1444057318.0
2,207886403.0,647657489.0
1,105588581.0,692863200.0
1,163724884.0,848598989.0
2,170779103.0,968736270.0
1,86304741.0,819803683.0
1,23457705.0,645146833.0
1,132343698.0,87203628.0
1,86486369.0,883674720.0
1,86486327.0,234566966.0
1,170783658.0,529404867.0
2,162290688.0,1385916853.0
1,86478547.0,703376402.0
2,246857503.0,1160198518.0
2,360364945.0,1043219381.0
1,31675704.0,487088044.0
1,85320664.0,110201880.0
1,42314871.0,908726760.0
2,257366749.0,1160900220.0
2,413511551.0,1151897699.0
3,1009629433.0,1252613494.0
1,48749067.0,905018491.0
1,39247718.0,911424676.0
1,8166996.0,284432644.0
2,135986977.0,1292071395.0
1,108942264.0,284898004.0
1,15948742.0,251941747.0
1,166565515.0,469979559.0
1,24165084.0,636224425.0
1,51081719.0,123523893.0
1,108448923.0,170666493.0
1,127848545.0,252757120.0
1,105940352.0,300106986.0
1,153039911.0,403087838.0
1,171894528.0,841120302.0
1,173283256.0,781092874.0
1,142330540.0,615747055.0
1,45917109.0,546344586.0
1,86301444.0,486760605.0
1,27491115.0,778565979.0
1,46016952.0,749365145.0
1,114948311.0,771321385.0
1,63766993.0,825316806.0
1,105317583.0,712955430.0
1,11455807.0,703258554.0
1,34244095.0,832791457.0
1,105402716.0,432075620.0
2,280259085.0,1285193521.0
1,112230090.0,477149433.0
1,14138953.0,686642306.0
1,119498767.0,652589181.0
1,182501436.0,316684174.0
1,23499003.0,725467958.0
1,86486314.0,486895138.0
1,107160001.0,550385279.0
2,267946076.0,1215209604.0
1,62072185.0,617628253.0
1,83710378.0,99617611.0
2,81085693.0,1614386109.0
1,133568043.0,903426753.0
1,79884719.0,175763265.0
1,59181149.0,876823927.0
2,79510023.0,1008166747.0
2,172972741.0,1346135363.0
